@relation 'day-of-week-data/perth.train'
@attribute F0 {Perth}
@attribute F1 real
@attribute F2 real
@attribute F3 real
@attribute F4 real
@attribute F5 real
@attribute F6 real
@attribute F7 real
@attribute F8 real
@attribute F9 real
@attribute F10 real
@attribute F11 real
@attribute F12 real
@attribute F13 real
@attribute F14 real
@attribute F15 real
@attribute F16 real
@attribute F17 real
@attribute F18 real
@attribute F19 real
@attribute F20 real
@attribute F21 {Sat,Fri,Sun,Thu,Wed,Tue,Mon}
@data
Perth,1973,07,02,0.0,12.6,16.8,15.0,1.0,?,?,?,?,?,?,10.0,13.0,12.5,?,?,?,Mon
Perth,1973,07,09,0.0,7.0,15.6,11.8,2.6,?,?,?,?,?,?,6.0,13.0,9.6,?,?,?,Mon
Perth,1973,07,16,0.0,10.0,17.0,12.6,4.6,?,?,?,?,?,?,4.0,8.0,6.4,?,?,?,Mon
Perth,1973,07,30,0.0,10.9,16.4,13.9,8.2,?,?,?,?,?,?,6.0,11.0,8.5,?,?,?,Mon
Perth,1973,08,06,0.0,8.0,14.3,10.3,5.7,?,?,?,?,?,?,5.0,9.0,7.2,?,?,?,Mon
Perth,1973,08,13,0.0,13.8,16.6,15.1,6.2,?,?,?,?,?,?,6.0,11.0,8.2,?,?,?,Mon
Perth,1973,08,20,0.0,13.5,16.2,14.5,4.1,?,?,?,?,?,?,6.0,11.0,8.6,?,?,?,Mon
Perth,1973,09,03,0.0,8.1,17.3,13.3,5.1,?,?,?,?,?,?,5.0,11.0,6.9,?,?,?,Mon
Perth,1973,09,10,0.0,7.9,14.3,10.3,9.3,?,?,?,?,?,?,4.0,7.0,6.1,?,?,?,Mon
Perth,1973,09,17,0.0,8.4,14.8,12.1,10.3,?,?,?,?,?,?,4.0,8.0,5.8,?,?,?,Mon
Perth,1973,10,01,0.0,10.7,20.6,15.4,4.6,?,?,?,?,?,?,4.0,8.0,6.6,?,?,?,Mon
Perth,1973,10,15,0.0,11.7,18.5,15.1,6.2,?,?,?,?,?,?,7.0,11.0,8.8,?,?,?,Mon
Perth,1973,10,29,0.0,13.9,19.7,16.8,6.7,?,?,?,?,?,?,10.0,14.0,11.2,?,?,?,Mon
Perth,1973,11,05,0.0,11.1,20.0,16.1,4.6,?,?,?,?,?,?,9.0,11.0,9.9,?,?,?,Mon
Perth,1973,11,12,0.0,17.0,30.4,23.5,4.6,?,?,?,?,?,?,8.0,15.0,12.5,?,?,?,Mon
Perth,1973,11,19,0.0,16.4,30.1,22.6,8.2,?,?,?,?,?,?,9.0,11.0,9.6,?,?,?,Mon
Perth,1973,12,10,0.0,19.7,30.2,23.1,6.2,?,?,?,?,?,?,15.0,18.0,16.1,?,?,?,Mon
Perth,1973,12,24,0.0,16.2,27.0,21.2,7.2,?,?,?,?,?,?,7.0,14.0,9.0,?,?,?,Mon
Perth,1974,01,07,0.0,19.3,37.0,28.0,7.2,?,?,?,?,?,?,6.0,20.0,13.1,?,?,?,Mon
Perth,1974,01,14,0.0,20.3,33.8,26.8,6.2,?,?,?,?,?,?,12.0,16.0,13.8,?,?,?,Mon
Perth,1974,01,21,0.0,23.9,36.6,28.6,6.2,?,?,?,?,?,?,12.0,17.0,14.0,?,?,?,Mon
Perth,1974,01,28,0.0,15.6,23.1,19.6,6.2,?,?,?,?,?,?,10.0,14.0,12.5,?,?,?,Mon
Perth,1974,02,04,0.0,16.7,29.0,22.6,9.3,?,?,?,?,?,?,8.0,13.0,10.2,?,?,?,Mon
Perth,1974,02,18,0.0,21.3,33.4,25.9,5.1,?,?,?,?,?,?,6.0,13.0,9.5,?,?,?,Mon
Perth,1974,02,25,0.0,24.2,35.3,28.5,4.6,?,?,?,?,?,?,13.0,15.0,14.4,?,?,?,Mon
Perth,1974,03,04,0.0,20.4,29.6,24.4,5.1,?,?,?,?,?,?,17.0,19.0,17.6,?,?,?,Mon
Perth,1974,03,18,0.0,20.0,29.1,23.8,6.2,?,?,?,?,?,?,14.0,16.0,15.2,?,?,?,Mon
Perth,1974,03,25,0.0,22.1,32.5,26.6,6.7,?,?,?,?,?,?,12.0,14.0,13.1,?,?,?,Mon
Perth,1974,04,01,0.0,17.1,25.9,20.4,5.7,?,?,?,?,?,?,7.0,14.0,10.8,?,?,?,Mon
Perth,1974,04,08,0.0,15.0,24.8,19.7,4.6,?,?,?,?,?,?,6.0,10.0,8.2,?,?,?,Mon
Perth,1974,04,15,0.0,11.8,21.4,16.2,5.1,?,?,?,?,?,?,9.0,14.0,11.8,?,?,?,Mon
Perth,1974,04,22,0.0,13.7,21.0,17.1,4.1,?,?,?,?,?,?,13.0,16.0,14.5,?,?,?,Mon
Perth,1974,04,29,0.0,11.5,20.3,15.7,3.6,?,?,?,?,?,?,6.0,8.0,7.4,?,?,?,Mon
Perth,1974,05,06,0.0,11.2,19.2,15.7,2.6,?,?,?,?,?,?,5.0,9.0,7.8,?,?,?,Mon
Perth,1974,05,13,0.0,11.9,20.0,16.1,4.6,?,?,?,?,?,?,11.0,14.0,12.1,?,?,?,Mon
Perth,1974,05,20,0.0,10.0,19.1,14.3,2.1,?,?,?,?,?,?,7.0,10.0,8.6,?,?,?,Mon
Perth,1974,05,27,0.0,9.5,16.7,13.4,4.1,?,?,?,?,?,?,7.0,13.0,11.0,?,?,?,Mon
Perth,1974,06,17,0.0,7.4,22.1,13.0,0.5,?,?,?,?,?,?,4.0,7.0,6.0,?,?,?,Mon
Perth,1974,06,24,0.0,15.1,19.1,16.7,6.2,?,?,?,?,?,?,12.0,15.0,13.5,?,?,?,Mon
Perth,1974,07,01,0.0,12.4,16.6,13.9,6.2,?,?,?,?,?,?,7.0,12.0,10.1,?,?,?,Mon
Perth,1974,07,08,0.0,12.1,16.2,13.7,7.2,?,?,?,?,?,?,3.0,13.0,8.8,?,?,?,Mon
Perth,1974,07,15,0.0,13.7,17.6,15.3,8.7,?,?,?,?,?,?,11.0,13.0,12.1,?,?,?,Mon
Perth,1974,07,22,0.0,10.2,17.5,13.9,5.1,?,?,?,?,?,?,9.0,13.0,11.0,?,?,?,Mon
Perth,1974,07,29,0.0,7.2,11.2,9.6,9.8,?,?,?,?,?,?,4.0,8.0,6.4,?,?,?,Mon
Perth,1974,08,05,0.0,10.5,18.8,14.6,3.6,?,?,?,?,?,?,9.0,12.0,10.5,?,?,?,Mon
Perth,1974,08,12,0.0,9.5,16.2,13.2,7.2,?,?,?,?,?,?,5.0,14.0,8.6,?,?,?,Mon
Perth,1974,08,26,0.0,10.5,19.0,14.8,5.1,?,?,?,?,?,?,7.0,12.0,9.2,?,?,?,Mon
Perth,1974,09,09,0.0,12.9,28.3,19.2,5.1,?,?,?,?,?,?,6.0,15.0,11.1,?,?,?,Mon
Perth,1974,09,16,0.0,16.3,24.0,19.9,6.2,?,?,?,?,?,?,8.0,11.0,10.0,?,?,?,Mon
Perth,1974,09,23,0.0,12.1,20.8,16.2,7.7,?,?,?,?,?,?,5.0,8.0,7.0,?,?,?,Mon
Perth,1974,09,30,0.0,11.6,19.6,15.5,4.6,?,?,?,?,?,?,6.0,11.0,9.0,?,?,?,Mon
Perth,1974,10,21,0.0,13.8,19.4,16.2,6.2,?,?,?,?,?,?,10.0,14.0,12.4,?,?,?,Mon
Perth,1974,11,04,0.0,11.5,19.9,15.4,6.2,?,?,?,?,?,?,4.0,8.0,6.5,?,?,?,Mon
Perth,1974,11,18,0.0,13.9,18.4,17.3,6.7,?,?,?,?,?,?,9.0,16.0,13.5,?,?,?,Mon
Perth,1974,11,25,0.0,12.6,19.0,15.8,7.7,?,?,?,?,?,?,0.0,9.0,6.2,?,?,?,Mon
Perth,1974,12,02,0.0,16.9,25.4,21.3,7.2,?,?,?,?,?,?,11.0,15.0,13.9,?,?,?,Mon
Perth,1974,12,09,0.0,12.8,21.3,17.6,7.2,?,?,?,?,?,?,8.0,11.0,9.5,?,?,?,Mon
Perth,1974,12,16,0.0,20.6,32.7,24.6,5.7,?,?,?,?,?,?,6.0,17.0,11.9,?,?,?,Mon
Perth,1975,01,06,0.0,18.4,23.2,20.6,8.2,?,?,?,?,?,?,10.0,16.0,13.4,?,?,?,Mon
Perth,1975,01,13,0.0,21.5,27.3,24.6,5.7,?,?,?,?,?,?,15.0,20.0,18.8,?,?,?,Mon
Perth,1975,01,20,0.0,16.9,25.4,21.5,6.7,?,?,?,?,?,?,11.0,16.0,13.5,?,?,?,Mon
Perth,1975,01,27,0.0,18.4,23.8,20.9,6.2,?,?,?,?,?,?,11.0,17.0,14.2,?,?,?,Mon
Perth,1975,02,03,0.0,27.3,38.0,32.9,6.7,?,?,?,?,?,?,14.0,21.0,16.0,?,?,?,Mon
Perth,1975,02,10,0.0,18.5,26.2,23.1,6.2,?,?,?,?,?,?,11.0,18.0,15.8,?,?,?,Mon
Perth,1975,02,17,0.0,23.6,38.8,30.8,9.3,?,?,?,?,?,?,11.0,22.0,16.5,?,?,?,Mon
Perth,1975,02,24,0.0,20.6,29.2,24.5,8.2,?,?,?,?,?,?,13.0,15.0,14.6,?,?,?,Mon
Perth,1975,03,03,0.0,19.8,32.0,24.5,6.2,?,?,?,?,?,?,5.0,15.0,10.4,?,?,?,Mon
Perth,1975,03,10,0.0,16.9,24.8,20.7,7.7,?,?,?,?,?,?,11.0,16.0,13.9,?,?,?,Mon
Perth,1975,03,17,0.0,14.0,27.1,20.5,6.2,?,?,?,?,?,?,3.0,7.0,5.0,?,?,?,Mon
Perth,1975,04,07,0.0,13.9,28.6,21.3,3.6,?,?,?,?,?,?,7.0,15.0,11.9,?,?,?,Mon
Perth,1975,04,14,0.0,17.2,24.0,20.1,3.1,?,?,?,?,?,?,15.0,17.0,16.2,?,?,?,Mon
Perth,1975,04,21,0.0,14.5,21.5,17.7,5.1,?,?,?,?,?,?,9.0,11.0,10.6,?,?,?,Mon
Perth,1975,04,28,0.0,13.6,21.8,17.0,4.1,?,?,?,?,?,?,9.0,14.0,11.9,?,?,?,Mon
Perth,1975,05,05,0.0,12.1,21.6,17.0,5.1,?,?,?,?,?,?,10.0,16.0,13.6,?,?,?,Mon
Perth,1975,05,12,0.0,11.0,21.9,16.0,5.7,?,?,?,?,?,?,10.0,14.0,11.8,?,?,?,Mon
Perth,1975,05,19,0.0,17.7,23.2,20.6,9.3,?,?,?,?,?,?,14.0,17.0,15.0,?,?,?,Mon
Perth,1975,05,26,0.0,16.5,24.0,20.7,13.4,?,?,?,?,?,?,6.0,18.0,13.1,?,?,?,Mon
Perth,1975,06,02,0.0,10.9,17.9,14.1,3.1,?,?,?,?,?,?,7.0,10.0,8.5,?,?,?,Mon
Perth,1975,06,09,0.0,11.8,21.5,15.4,3.6,?,?,?,?,?,?,7.0,10.0,8.6,?,?,?,Mon
Perth,1975,06,16,0.0,9.3,15.0,12.4,6.7,?,?,?,?,?,?,9.0,12.0,10.5,?,?,?,Mon
Perth,1975,06,30,0.0,8.9,20.4,13.7,2.1,?,?,?,?,?,?,7.0,13.0,9.4,?,?,?,Mon
Perth,1975,07,07,0.0,13.2,21.1,16.2,3.1,?,?,?,?,?,?,9.0,13.0,11.9,?,?,?,Mon
Perth,1975,07,28,0.0,10.6,17.5,13.8,12.3,?,?,?,?,?,?,6.0,11.0,8.2,?,?,?,Mon
Perth,1975,08,11,0.0,8.9,16.5,12.2,7.2,?,?,?,?,?,?,3.0,5.0,4.2,?,?,?,Mon
Perth,1975,08,18,0.0,10.8,15.6,13.0,7.7,?,?,?,?,?,?,5.0,9.0,7.4,?,?,?,Mon
Perth,1975,08,25,0.0,11.0,15.7,13.0,2.1,?,?,?,?,?,?,7.0,11.0,8.6,?,?,?,Mon
Perth,1975,09,01,0.0,8.7,17.1,13.4,4.6,?,?,?,?,?,?,7.0,10.0,8.0,?,?,?,Mon
Perth,1975,09,15,0.0,10.5,17.0,14.0,7.2,?,?,?,?,?,?,5.0,14.0,9.8,?,?,?,Mon
Perth,1975,09,29,0.0,9.1,18.0,14.1,4.1,?,?,?,?,?,?,5.0,8.0,6.9,?,?,?,Mon
Perth,1975,10,13,0.0,16.2,26.7,20.4,4.1,?,?,?,?,?,?,6.0,12.0,8.2,?,?,?,Mon
Perth,1975,11,03,0.0,14.0,22.2,18.4,5.1,?,?,?,?,?,?,7.0,12.0,8.4,?,?,?,Mon
Perth,1975,11,10,0.0,16.6,26.3,21.3,6.7,?,?,?,?,?,?,11.0,16.0,14.4,?,?,?,Mon
Perth,1975,11,24,0.0,14.8,22.5,18.8,6.7,?,?,?,?,?,?,10.0,13.0,12.0,?,?,?,Mon
Perth,1975,12,08,0.0,25.1,35.3,30.2,5.1,?,?,?,?,?,?,10.0,17.0,14.9,?,?,?,Mon
Perth,1975,12,29,0.0,17.7,26.8,22.2,5.1,?,?,?,?,?,?,11.0,15.0,13.8,?,?,?,Mon
Perth,1976,01,05,0.0,20.7,33.0,26.2,6.7,?,?,?,?,?,?,9.0,17.0,13.0,?,?,?,Mon
Perth,1976,01,19,0.0,16.7,29.6,23.5,7.2,?,?,?,?,?,?,5.0,8.0,6.4,?,?,?,Mon
Perth,1976,01,26,0.0,22.2,31.5,27.0,9.3,?,?,?,?,?,?,6.0,12.0,9.1,?,?,?,Mon
Perth,1976,02,02,0.0,23.7,36.2,29.3,5.1,?,?,?,?,?,?,7.0,13.0,11.2,?,?,?,Mon
Perth,1976,02,09,0.0,24.0,38.6,31.3,6.7,?,?,?,?,?,?,6.0,11.0,8.8,?,?,?,Mon
Perth,1976,02,23,0.0,24.5,37.5,31.5,5.1,?,?,?,?,?,?,12.0,22.0,17.5,?,?,?,Mon
Perth,1976,03,01,0.0,21.2,28.9,24.8,5.1,?,?,?,?,?,?,12.0,17.0,14.1,?,?,?,Mon
Perth,1976,03,08,0.0,18.9,27.4,23.2,6.2,?,?,?,?,?,?,13.0,19.0,15.8,?,?,?,Mon
Perth,1976,03,15,0.0,18.3,28.4,22.8,5.1,?,?,?,?,?,?,9.0,17.0,11.0,?,?,?,Mon
Perth,1976,03,22,0.0,18.5,31.6,25.7,4.1,?,?,?,?,?,?,9.0,13.0,10.8,?,?,?,Mon
Perth,1976,03,29,0.0,16.8,25.7,21.5,6.2,?,?,?,?,?,?,12.0,17.0,15.4,?,?,?,Mon
Perth,1976,04,12,0.0,12.0,18.7,15.8,10.3,?,?,?,?,?,?,9.0,12.0,10.1,?,?,?,Mon
Perth,1976,04,26,0.0,16.0,24.0,19.7,6.7,?,?,?,?,?,?,6.0,11.0,8.9,?,?,?,Mon
Perth,1976,05,03,0.0,15.2,24.2,18.9,4.1,?,?,?,?,?,?,9.0,12.0,11.2,?,?,?,Mon
Perth,1976,05,10,0.0,16.0,21.2,18.5,5.1,?,?,?,?,?,?,5.0,12.0,9.5,?,?,?,Mon
Perth,1976,05,17,0.0,11.0,20.3,15.0,3.6,?,?,?,?,?,?,5.0,7.0,6.2,?,?,?,Mon
Perth,1976,05,24,0.0,12.0,20.9,15.2,1.0,?,?,?,?,?,?,7.0,10.0,9.1,?,?,?,Mon
Perth,1976,05,31,0.0,4.5,14.5,9.9,10.8,?,?,?,?,?,?,3.0,6.0,5.0,?,?,?,Mon
Perth,1976,06,07,0.0,10.7,21.2,15.5,3.6,?,?,?,?,?,?,8.0,10.0,8.6,?,?,?,Mon
Perth,1976,06,14,0.0,11.5,19.4,14.7,4.1,?,?,?,?,?,?,7.0,8.0,7.4,?,?,?,Mon
Perth,1976,06,21,0.0,11.9,18.7,14.9,14.9,?,?,?,?,?,?,8.0,14.0,10.8,?,?,?,Mon
Perth,1976,06,28,0.0,12.8,23.7,16.4,8.2,?,?,?,?,?,?,3.0,13.0,9.1,?,?,?,Mon
Perth,1976,07,05,0.0,9.4,18.5,13.2,2.6,?,?,?,?,?,?,9.0,13.0,11.4,?,?,?,Mon
Perth,1976,07,12,0.0,12.1,20.4,16.0,8.2,?,?,?,?,?,?,2.0,6.0,3.9,?,?,?,Mon
Perth,1976,07,26,0.0,4.4,14.6,10.0,8.7,?,?,?,?,?,?,4.0,6.0,4.6,?,?,?,Mon
Perth,1976,08,02,0.0,9.9,20.2,14.9,3.1,?,?,?,?,?,?,7.0,12.0,10.1,?,?,?,Mon
Perth,1976,08,09,0.0,8.5,17.9,12.9,1.5,?,?,?,?,?,?,6.0,8.0,7.1,?,?,?,Mon
Perth,1976,08,16,0.0,10.0,15.9,12.9,1.5,?,?,?,?,?,?,8.0,10.0,8.5,?,?,?,Mon
Perth,1976,08,23,0.0,8.7,16.1,12.1,4.1,?,?,?,?,?,?,4.0,6.0,5.2,?,?,?,Mon
Perth,1976,08,30,0.0,7.8,17.2,12.9,5.7,?,?,?,?,?,?,4.0,9.0,7.0,?,?,?,Mon
Perth,1976,09,06,0.0,14.2,18.9,16.1,7.2,?,?,?,?,?,?,8.0,13.0,10.8,?,?,?,Mon
Perth,1976,10,04,0.0,9.6,16.9,14.1,4.1,?,?,?,?,?,?,9.0,13.0,11.5,?,?,?,Mon
Perth,1976,10,11,0.0,13.9,20.0,17.1,8.2,?,?,?,?,?,?,8.0,10.0,9.1,?,?,?,Mon
Perth,1976,10,18,0.0,16.4,21.2,18.6,7.7,?,?,?,?,?,?,13.0,16.0,14.9,?,?,?,Mon
Perth,1976,11,01,0.0,12.3,21.7,16.5,7.2,?,?,?,?,?,?,0.0,9.0,4.2,?,?,?,Mon
Perth,1976,11,08,0.0,14.9,21.0,17.5,3.6,?,?,?,?,?,?,6.0,13.0,10.4,?,?,?,Mon
Perth,1976,11,15,0.0,14.8,21.9,17.9,6.2,?,?,?,?,?,?,4.0,11.0,7.8,?,?,?,Mon
Perth,1976,11,22,0.0,12.7,20.6,16.9,6.2,?,?,?,?,?,?,7.0,10.0,8.4,?,?,?,Mon
Perth,1976,11,29,0.0,14.1,21.7,17.8,5.7,?,?,?,?,?,?,9.0,12.0,11.4,?,?,?,Mon
Perth,1976,12,06,0.0,16.0,26.0,20.5,5.1,?,?,?,?,?,?,12.0,16.0,14.0,?,?,?,Mon
Perth,1976,12,13,0.0,16.2,21.3,18.8,7.7,?,?,?,?,?,?,7.0,11.0,9.0,?,?,?,Mon
Perth,1976,12,20,0.0,18.6,23.1,20.6,6.7,?,?,?,?,?,?,13.0,15.0,14.2,?,?,?,Mon
Perth,1976,12,27,0.0,18.0,40.1,28.0,5.1,?,?,?,?,?,?,2.0,19.0,13.2,?,?,?,Mon
Perth,1977,01,10,0.0,18.7,28.3,23.1,6.2,?,?,?,?,?,?,12.0,17.0,13.4,?,?,?,Mon
Perth,1977,01,17,0.0,16.1,23.2,20.3,6.2,?,?,?,?,?,?,11.0,15.0,13.1,?,?,?,Mon
Perth,1977,01,31,0.0,20.0,32.0,26.7,5.1,?,?,?,?,?,?,13.0,17.0,14.8,?,?,?,Mon
Perth,1977,02,07,0.0,18.5,34.0,26.2,7.7,?,?,?,?,?,?,11.0,18.0,15.1,?,?,?,Mon
Perth,1977,02,14,0.0,19.8,29.1,23.3,6.2,?,?,?,?,?,?,10.0,17.0,13.4,?,?,?,Mon
Perth,1977,02,21,0.0,22.1,26.4,23.6,7.2,?,?,?,?,?,?,17.0,21.0,19.4,?,?,?,Mon
Perth,1977,02,28,0.0,21.8,29.8,24.5,2.1,?,?,?,?,?,?,17.0,21.0,19.0,?,?,?,Mon
Perth,1977,03,07,0.0,21.8,35.1,27.9,5.1,?,?,?,?,?,?,2.0,7.0,4.6,?,?,?,Mon
Perth,1977,03,14,0.0,13.6,21.2,17.7,7.7,?,?,?,?,?,?,2.0,9.0,6.0,?,?,?,Mon
Perth,1977,03,21,0.0,13.9,23.7,19.0,7.7,?,?,?,?,?,?,8.0,15.0,12.1,?,?,?,Mon
Perth,1977,03,28,0.0,13.9,19.8,16.6,5.1,?,?,?,?,?,?,9.0,14.0,12.0,?,?,?,Mon
Perth,1977,04,04,0.0,14.0,22.2,18.6,6.2,?,?,?,?,?,?,12.0,15.0,13.9,?,?,?,Mon
Perth,1977,04,11,0.0,17.0,27.7,21.5,8.2,?,?,?,?,?,?,11.0,12.0,11.5,?,?,?,Mon
Perth,1977,04,18,0.0,14.9,26.5,20.4,5.1,?,?,?,?,?,?,7.0,13.0,9.9,?,?,?,Mon
Perth,1977,04,25,0.0,19.2,28.9,23.0,4.1,?,?,?,?,?,?,5.0,9.0,6.8,?,?,?,Mon
Perth,1977,05,02,0.0,14.2,18.7,16.6,1.0,?,?,?,?,?,?,10.0,15.0,12.5,?,?,?,Mon
Perth,1977,05,09,0.0,14.0,21.2,16.8,3.1,?,?,?,?,?,?,6.0,14.0,9.9,?,?,?,Mon
Perth,1977,05,16,0.0,15.2,18.8,17.2,6.7,?,?,?,?,?,?,4.0,15.0,9.6,?,?,?,Mon
Perth,1977,05,30,0.0,11.7,22.0,16.1,5.1,?,?,?,?,?,?,7.0,10.0,8.6,?,?,?,Mon
Perth,1977,06,06,0.0,6.4,17.5,11.7,2.6,?,?,?,?,?,?,3.0,7.0,4.8,?,?,?,Mon
Perth,1977,06,13,0.0,14.2,19.0,17.0,7.7,?,?,?,?,?,?,13.0,15.0,13.8,?,?,?,Mon
Perth,1977,06,20,0.0,8.4,18.7,13.9,2.1,?,?,?,?,?,?,8.0,12.0,9.9,?,?,?,Mon
Perth,1977,06,27,0.0,7.6,15.6,11.0,5.1,?,?,?,?,?,?,2.0,6.0,3.4,?,?,?,Mon
Perth,1977,07,04,0.0,11.3,23.0,15.8,6.7,?,?,?,?,?,?,3.0,9.0,6.4,?,?,?,Mon
Perth,1977,07,11,0.0,7.2,14.5,11.3,2.6,?,?,?,?,?,?,6.0,12.0,10.0,?,?,?,Mon
Perth,1977,07,18,0.0,10.7,17.2,13.9,6.7,?,?,?,?,?,?,10.0,11.0,10.4,?,?,?,Mon
Perth,1977,07,25,0.0,9.2,18.3,13.0,6.2,?,?,?,?,?,?,2.0,6.0,4.5,?,?,?,Mon
Perth,1977,08,01,0.0,14.2,19.5,16.4,9.8,?,?,?,?,?,?,7.0,15.0,10.2,?,?,?,Mon
Perth,1977,08,08,0.0,14.0,17.7,15.8,7.7,?,?,?,?,?,?,11.0,13.0,12.5,?,?,?,Mon
Perth,1977,08,15,0.0,10.2,20.8,15.7,4.1,?,?,?,?,?,?,9.0,11.0,10.0,?,?,?,Mon
Perth,1977,08,22,0.0,10.3,18.5,14.4,4.1,?,?,?,?,?,?,9.0,13.0,10.8,?,?,?,Mon
Perth,1977,08,29,0.0,11.0,17.5,13.6,9.3,?,?,?,?,?,?,2.0,6.0,4.4,?,?,?,Mon
Perth,1977,09,05,0.0,8.4,17.6,12.9,5.1,?,?,?,?,?,?,5.0,9.0,7.1,?,?,?,Mon
Perth,1977,09,12,0.0,9.8,19.7,14.2,4.6,?,?,?,?,?,?,2.0,6.0,4.0,?,?,?,Mon
Perth,1977,09,19,0.0,11.3,22.1,16.7,2.1,?,?,?,?,?,?,9.0,13.0,11.2,?,?,?,Mon
Perth,1977,09,26,0.0,12.6,20.5,16.1,5.1,?,?,?,?,?,?,5.0,12.0,10.0,?,?,?,Mon
Perth,1977,10,03,0.0,11.7,17.9,15.4,9.3,?,?,?,?,?,?,8.0,11.0,9.0,?,?,?,Mon
Perth,1977,10,10,0.0,16.1,21.1,18.7,10.3,?,?,?,?,?,?,13.0,15.0,14.0,?,?,?,Mon
Perth,1977,10,17,0.0,12.4,26.0,19.1,7.2,?,?,?,?,?,?,5.0,12.0,9.0,?,?,?,Mon
Perth,1977,10,31,0.0,11.5,19.2,15.6,7.2,?,?,?,?,?,?,8.0,11.0,9.2,?,?,?,Mon
Perth,1977,11,07,0.0,17.9,23.5,19.6,6.7,?,?,?,?,?,?,10.0,17.0,13.2,?,?,?,Mon
Perth,1977,11,14,0.0,18.0,29.4,23.9,10.3,?,?,?,?,?,?,2.0,9.0,5.8,?,?,?,Mon
Perth,1977,11,21,0.0,22.4,35.0,27.6,6.7,?,?,?,?,?,?,2.0,11.0,7.8,?,?,?,Mon
Perth,1977,11,28,0.0,19.0,29.8,23.8,6.7,?,?,?,?,?,?,6.0,12.0,9.2,?,?,?,Mon
Perth,1977,12,05,0.0,21.2,37.5,29.9,7.2,?,?,?,?,?,?,13.0,18.0,15.2,?,?,?,Mon
Perth,1977,12,12,0.0,17.2,24.0,20.8,7.7,?,?,?,?,?,?,9.0,14.0,11.9,?,?,?,Mon
Perth,1977,12,26,0.0,21.4,34.0,27.4,5.7,?,?,?,?,?,?,11.0,15.0,12.9,?,?,?,Mon
Perth,1978,01,09,0.0,25.6,38.5,31.9,6.2,?,?,?,?,?,?,12.0,16.0,13.9,?,?,?,Mon
Perth,1978,01,16,0.0,17.2,22.8,20.4,7.7,?,?,?,?,?,?,9.0,12.0,10.8,?,?,?,Mon
Perth,1978,01,23,0.0,18.6,26.6,22.4,7.7,?,?,?,?,?,?,9.0,15.0,12.5,?,?,?,Mon
Perth,1978,01,30,0.0,21.5,36.3,27.0,4.1,?,?,?,?,?,?,11.0,19.0,14.2,?,?,?,Mon
Perth,1978,02,06,0.0,22.0,33.2,26.7,5.1,?,?,?,?,?,?,14.0,17.0,15.5,?,?,?,Mon
Perth,1978,02,13,0.0,24.4,36.5,30.1,3.1,?,?,?,?,?,?,15.0,17.0,16.0,?,?,?,Mon
Perth,1978,02,20,0.0,17.9,32.1,24.5,8.7,?,?,?,?,?,?,9.0,14.0,11.5,?,?,?,Mon
Perth,1978,03,06,0.0,23.3,31.1,27.2,3.6,?,?,?,?,?,?,14.0,17.0,14.9,?,?,?,Mon
Perth,1978,03,13,0.0,17.4,27.2,21.5,6.2,?,?,?,?,?,?,13.0,17.0,15.0,?,?,?,Mon
Perth,1978,03,20,0.0,22.2,31.6,26.2,4.6,?,?,?,?,?,?,11.0,20.0,16.5,?,?,?,Mon
Perth,1978,03,27,0.0,19.4,25.1,21.9,7.2,?,?,?,?,?,?,13.0,18.0,15.9,?,?,?,Mon
Perth,1978,04,03,0.0,21.0,29.7,25.0,3.6,?,?,?,?,?,?,12.0,18.0,15.9,?,?,?,Mon
Perth,1978,04,10,0.0,19.7,30.6,24.8,7.2,?,?,?,?,?,?,7.0,9.0,8.0,?,?,?,Mon
Perth,1978,04,17,0.0,18.7,24.8,21.0,5.1,?,?,?,?,?,?,15.0,17.0,16.1,?,?,?,Mon
Perth,1978,04,24,0.0,19.7,31.9,24.3,3.1,?,?,?,?,?,?,12.0,17.0,13.8,?,?,?,Mon
Perth,1978,05,08,0.0,10.8,17.8,14.6,4.1,?,?,?,?,?,?,7.0,12.0,9.2,?,?,?,Mon
Perth,1978,05,22,0.0,9.7,17.2,13.5,2.1,?,?,?,?,?,?,6.0,9.0,7.6,?,?,?,Mon
Perth,1978,06,05,0.0,10.0,17.0,13.1,6.2,?,?,?,?,?,?,6.0,13.0,8.2,?,?,?,Mon
Perth,1978,06,12,0.0,10.0,19.8,14.0,3.6,?,?,?,?,?,?,6.0,9.0,7.6,?,?,?,Mon
Perth,1978,06,19,0.0,10.5,17.7,12.9,5.1,?,?,?,?,?,?,9.0,13.0,10.2,?,?,?,Mon
Perth,1978,06,26,0.0,14.0,19.0,15.6,6.7,?,?,?,?,?,?,11.0,14.0,12.8,?,?,?,Mon
Perth,1978,07,03,0.0,8.4,16.6,11.5,2.1,?,?,?,?,?,?,4.0,8.0,5.2,?,?,?,Mon
Perth,1978,07,10,0.0,7.0,17.2,11.2,4.1,?,?,?,?,?,?,2.0,5.0,3.2,?,?,?,Mon
Perth,1978,07,17,0.0,11.1,17.8,14.6,8.2,?,?,?,?,?,?,6.0,11.0,8.6,?,?,?,Mon
Perth,1978,07,24,0.0,8.4,14.7,10.8,11.3,?,?,?,?,?,?,1.0,11.0,5.8,?,?,?,Mon
Perth,1978,07,31,0.0,8.3,16.8,12.3,1.5,?,?,?,?,?,?,5.0,9.0,7.0,?,?,?,Mon
