@relation 'day-of-week-data/adel.train'
@attribute F0 {Adelaide}
@attribute F1 real
@attribute F2 real
@attribute F3 real
@attribute F4 real
@attribute F5 real
@attribute F6 real
@attribute F7 real
@attribute F8 real
@attribute F9 real
@attribute F10 real
@attribute F11 real
@attribute F12 real
@attribute F13 real
@attribute F14 real
@attribute F15 real
@attribute F16 real
@attribute F17 real
@attribute F18 real
@attribute F19 real
@attribute F20 real
@attribute F21 {Sat,Fri,Sun,Thu,Wed,Tue,Mon}
@data
Adelaide,1993,12,21,5.5,15.9,22.4,18.8,14.4,120.0,900.0,651.4,6000.0,25000.0,17285.7,11.4,18.4,15.3,999.7,1004.2,1002.2,Tue
Adelaide,1993,12,28,0.0,9.1,17.5,14.4,7.7,1200.0,22000.0,11600.0,30000.0,30000.0,30000.0,7.0,11.1,9.2,1015.0,1017.6,1016.2,Tue
Adelaide,1994,01,04,1.5,17.5,19.9,18.7,12.9,750.0,1500.0,1125.0,15000.0,30000.0,26666.7,6.7,14.4,10.9,999.9,1005.4,1002.9,Tue
Adelaide,1994,01,18,0.0,14.9,21.1,18.0,8.7,1200.0,22000.0,7375.0,30000.0,30000.0,30000.0,11.4,13.7,12.5,1014.5,1016.7,1015.5,Tue
Adelaide,1994,01,25,0.0,18.8,40.8,30.8,9.3,420.0,22000.0,16646.2,15000.0,30000.0,26250.0,1.7,16.5,8.9,1001.4,1011.9,1005.5,Tue
Adelaide,1994,02,01,0.0,13.0,27.5,20.5,6.2,22000.0,22000.0,22000.0,15000.0,30000.0,26125.0,5.1,15.2,11.2,1014.3,1016.6,1015.3,Tue
Adelaide,1994,02,15,0.0,16.5,20.3,17.7,9.8,210.0,22000.0,3620.0,25000.0,30000.0,29375.0,5.6,10.3,7.3,1012.8,1016.4,1013.9,Tue
Adelaide,1994,03,01,0.0,12.7,22.0,16.9,9.3,22000.0,22000.0,22000.0,30000.0,30000.0,30000.0,5.9,9.9,8.1,1016.7,1020.1,1018.1,Tue
Adelaide,1994,03,08,0.0,11.1,22.2,16.7,6.2,22000.0,22000.0,22000.0,25000.0,30000.0,29375.0,8.7,12.3,9.9,1018.9,1022.0,1020.3,Tue
Adelaide,1994,03,15,?,13.7,24.8,18.7,5.1,3600.0,22000.0,19700.0,30000.0,35000.0,31875.0,6.8,11.9,9.9,1018.1,1022.8,1019.7,Tue
Adelaide,1994,03,22,0.0,19.2,31.6,26.0,6.2,9000.0,22000.0,20142.9,40000.0,40000.0,40000.0,3.2,7.4,5.1,1023.6,1027.5,1025.2,Tue
Adelaide,1994,03,29,0.0,16.5,30.0,24.4,5.1,22000.0,22000.0,22000.0,30000.0,40000.0,35625.0,2.7,8.5,5.0,1022.4,1024.4,1023.3,Tue
Adelaide,1994,04,05,3.0,17.4,28.8,22.8,11.3,750.0,22000.0,8837.5,30000.0,40000.0,37500.0,2.5,15.2,8.0,1009.4,1017.3,1013.3,Tue
Adelaide,1994,04,12,0.0,11.6,18.0,15.2,8.2,420.0,22000.0,3948.6,20000.0,30000.0,27857.1,9.4,12.4,10.4,1025.1,1027.4,1026.0,Tue
Adelaide,1994,04,26,0.0,12.6,30.2,22.1,10.3,22000.0,22000.0,22000.0,15000.0,40000.0,26875.0,1.3,13.6,5.3,1014.4,1021.2,1016.8,Tue
Adelaide,1994,05,03,0.0,5.1,17.0,12.1,4.6,22000.0,22000.0,22000.0,30000.0,30000.0,30000.0,1.2,4.5,2.3,1029.2,1031.6,1030.8,Tue
Adelaide,1994,05,10,?,9.1,17.6,11.8,6.7,750.0,22000.0,15992.9,10000.0,30000.0,27500.0,1.9,11.1,5.1,1020.4,1025.2,1022.4,Tue
Adelaide,1994,05,17,5.1,14.5,19.3,16.5,11.3,750.0,22000.0,6906.2,15000.0,35000.0,25000.0,9.1,13.8,11.3,1011.8,1014.1,1013.0,Tue
Adelaide,1994,05,24,6.0,12.0,26.4,18.7,12.3,750.0,22000.0,11806.2,500.0,25000.0,11125.0,1.7,11.0,7.2,997.2,1004.8,1001.8,Tue
Adelaide,1994,05,31,?,5.2,17.1,11.6,4.6,22000.0,22000.0,22000.0,30000.0,40000.0,33750.0,2.0,8.9,6.0,1017.4,1024.4,1021.2,Tue
Adelaide,1994,06,07,?,8.4,16.2,12.1,3.1,750.0,22000.0,6268.8,10000.0,30000.0,25625.0,7.7,11.8,10.1,1011.8,1017.8,1014.3,Tue
Adelaide,1994,06,14,6.5,9.5,14.0,11.7,5.1,60.0,22000.0,4208.8,2000.0,25000.0,15750.0,8.9,11.4,10.4,1021.1,1025.8,1023.2,Tue
Adelaide,1994,06,21,?,13.4,16.7,15.5,10.3,3600.0,3600.0,3600.0,30000.0,40000.0,34285.7,3.6,5.2,4.7,1005.7,1014.8,1009.7,Tue
Adelaide,1994,06,28,0.0,5.0,13.4,9.0,4.1,3600.0,22000.0,13475.0,25000.0,30000.0,29375.0,4.8,8.1,6.8,1024.2,1027.1,1025.8,Tue
Adelaide,1994,07,05,0.0,4.2,20.1,11.0,4.6,22000.0,22000.0,22000.0,30000.0,40000.0,33750.0,2.5,6.0,3.5,1030.9,1032.4,1031.6,Tue
Adelaide,1994,07,12,?,10.5,13.6,12.1,8.2,420.0,1200.0,738.8,10000.0,30000.0,19375.0,7.7,9.5,8.6,1015.7,1024.7,1019.8,Tue
Adelaide,1994,07,19,0.0,3.4,14.2,8.6,4.6,1200.0,22000.0,16800.0,20000.0,30000.0,24375.0,3.0,9.1,6.0,1030.7,1032.2,1031.5,Tue
Adelaide,1994,07,26,?,6.7,13.5,9.8,4.6,1200.0,22000.0,16800.0,30000.0,40000.0,32500.0,4.8,7.8,6.3,1021.9,1024.0,1023.0,Tue
Adelaide,1994,08,23,0.1,6.3,13.6,9.6,5.1,600.0,22000.0,19325.0,7000.0,30000.0,23375.0,5.4,8.3,6.7,1025.1,1029.8,1027.2,Tue
Adelaide,1994,09,13,?,5.0,14.0,10.0,6.7,1050.0,22000.0,16597.4,9900.0,30000.0,16240.8,2.9,7.0,5.7,1017.3,1021.4,1019.6,Tue
Adelaide,1994,09,27,0.0,7.6,16.1,11.4,7.2,3600.0,22000.0,16141.7,9900.0,30000.0,17882.1,2.0,6.0,4.3,1009.5,1020.0,1014.1,Tue
Adelaide,1994,10,04,?,10.0,16.0,12.6,10.3,360.0,22000.0,2801.3,800.0,25000.0,11923.7,0.9,12.0,8.5,1010.0,1017.1,1014.8,Tue
Adelaide,1994,10,11,0.0,8.7,19.0,14.4,6.7,9000.0,22000.0,18100.0,9900.0,40000.0,18966.5,5.0,10.6,7.6,1022.2,1025.3,1023.9,Tue
Adelaide,1994,10,18,0.0,11.6,19.0,14.7,9.3,750.0,22000.0,6375.0,9900.0,40000.0,19718.0,1.0,10.0,8.0,1018.4,1021.5,1019.8,Tue
Adelaide,1994,11,01,20.0,11.0,14.0,11.8,17.0,360.0,22000.0,1808.0,3500.0,20000.0,10039.3,4.0,11.0,9.0,1007.5,1014.9,1010.4,Tue
Adelaide,1994,11,15,0.0,8.0,20.0,14.8,7.2,22000.0,22000.0,22000.0,9900.0,30000.0,16796.4,4.4,8.8,6.3,1019.3,1021.8,1020.6,Tue
Adelaide,1994,11,22,0.0,8.0,22.0,14.7,8.2,1200.0,22000.0,19400.0,9900.0,40000.0,19611.9,4.9,9.0,7.4,1017.3,1023.4,1020.1,Tue
Adelaide,1994,11,29,0.0,11.0,18.2,15.0,9.8,1050.0,22000.0,17877.5,11265.0,40000.0,20306.9,3.0,10.3,6.3,1013.2,1023.1,1017.4,Tue
Adelaide,1994,12,06,4.0,17.3,37.0,27.7,10.8,210.0,9000.0,4442.5,5000.0,40000.0,16536.5,7.0,17.0,12.5,1005.4,1014.8,1009.2,Tue
Adelaide,1994,12,13,0.0,14.4,22.0,18.9,9.3,22000.0,22000.0,22000.0,1000.0,40000.0,19972.8,5.9,15.0,11.4,1016.3,1024.0,1019.5,Tue
Adelaide,1994,12,20,?,23.0,33.0,27.5,8.7,2700.0,4800.0,3490.9,9900.0,30000.0,16410.8,14.0,21.0,17.5,1001.3,1010.5,1005.2,Tue
Adelaide,1995,01,03,0.0,19.0,30.3,25.6,10.3,1800.0,22000.0,19475.0,9900.0,40000.0,14934.8,4.0,16.0,10.1,1009.6,1015.4,1011.8,Tue
Adelaide,1995,01,17,0.0,17.0,27.5,20.3,8.7,22000.0,22000.0,22000.0,9900.0,30000.0,18077.1,6.0,12.8,10.5,1008.6,1011.9,1010.6,Tue
Adelaide,1995,01,24,0.0,18.0,30.0,23.0,7.2,1800.0,22000.0,11191.7,9900.0,40000.0,19327.5,6.0,12.0,8.6,1014.1,1017.4,1015.5,Tue
Adelaide,1995,01,31,0.0,12.8,24.0,18.6,7.2,1200.0,22000.0,20400.0,9900.0,40000.0,18428.4,10.0,15.3,11.2,1016.4,1020.5,1018.0,Tue
Adelaide,1995,02,21,0.0,16.0,30.0,23.9,6.7,22000.0,22000.0,22000.0,9900.0,30000.0,17209.1,0.0,13.0,6.6,1012.2,1016.0,1013.5,Tue
Adelaide,1995,02,28,2000.8,21.0,23.0,21.8,6.7,3000.0,4200.0,3642.9,9900.0,25000.0,14870.7,15.0,17.0,15.8,1011.5,1015.5,1013.8,Tue
Adelaide,1995,03,07,?,18.0,23.0,20.1,7.2,750.0,22000.0,15019.2,9000.0,30000.0,17415.6,10.0,15.5,13.3,1005.6,1009.6,1007.7,Tue
Adelaide,1995,03,14,0.0,14.7,24.0,18.0,9.3,22000.0,22000.0,22000.0,11265.0,30000.0,17926.0,7.0,12.1,10.0,1022.5,1026.6,1024.9,Tue
Adelaide,1995,03,21,0.0,13.0,20.1,17.1,5.1,90.0,22000.0,17515.3,9900.0,40000.0,18748.3,11.0,15.0,12.8,1018.2,1023.5,1019.9,Tue
Adelaide,1995,03,28,1.0,15.0,18.7,16.2,4.1,600.0,1350.0,1209.5,3000.0,25000.0,15032.3,8.0,13.8,10.2,1018.2,1023.5,1020.2,Tue
Adelaide,1995,04,11,0.0,8.0,19.0,13.3,6.2,900.0,22000.0,10011.1,9900.0,40000.0,18951.6,7.0,11.0,9.1,1023.5,1026.6,1024.7,Tue
Adelaide,1995,04,18,0.0,9.0,20.2,14.2,9.8,750.0,22000.0,12183.3,11265.0,35000.0,18164.0,6.0,13.0,7.9,1014.5,1021.7,1018.7,Tue
Adelaide,1995,04,25,0.6,14.0,19.0,16.0,7.2,600.0,22000.0,3828.3,9000.0,25000.0,14259.8,9.0,13.9,11.5,1021.5,1024.4,1022.9,Tue
Adelaide,1995,05,02,30.0,11.0,15.0,12.1,6.7,180.0,22000.0,3433.9,3000.0,20000.0,10451.5,7.9,11.2,10.4,1013.0,1022.9,1016.7,Tue
Adelaide,1995,05,16,0.0,5.0,15.2,11.8,3.6,750.0,22000.0,4961.4,11265.0,40000.0,21032.3,4.4,8.0,6.1,1027.5,1029.2,1028.1,Tue
Adelaide,1995,05,30,0.0,5.0,15.2,10.2,3.1,3600.0,22000.0,21080.0,11265.0,30000.0,18402.1,4.9,10.7,8.0,1022.6,1027.5,1025.0,Tue
Adelaide,1995,06,06,4.5,14.0,18.0,15.7,9.8,1800.0,22000.0,6900.0,9900.0,30000.0,16022.4,11.0,13.0,12.0,1012.4,1015.4,1013.8,Tue
Adelaide,1995,06,13,5.0,9.9,12.2,10.8,5.1,600.0,22000.0,3897.2,9900.0,30000.0,15072.5,5.0,9.3,8.4,1016.4,1019.5,1017.5,Tue
Adelaide,1995,06,20,0.0,7.0,12.0,10.5,3.6,750.0,22000.0,2652.5,11265.0,30000.0,18759.0,4.0,7.0,5.5,1032.3,1034.7,1033.5,Tue
Adelaide,1995,06,27,?,9.3,12.6,11.0,11.3,540.0,22000.0,4562.9,5000.0,20000.0,12900.7,3.1,9.6,6.5,1001.2,1007.6,1002.8,Tue
Adelaide,1995,07,04,0.0,8.0,11.0,9.5,3.6,1200.0,1500.0,1329.5,11265.0,30000.0,16374.5,3.0,6.0,4.2,1027.6,1030.6,1028.7,Tue
Adelaide,1995,07,11,18.1,11.8,13.5,12.3,8.2,360.0,22000.0,2405.3,8000.0,25000.0,14388.7,10.0,12.0,11.1,1003.5,1007.6,1004.4,Tue
Adelaide,1995,07,18,2.0,10.8,12.4,11.3,8.7,420.0,22000.0,12470.5,9900.0,25000.0,15241.9,6.0,10.4,7.5,1016.1,1025.1,1020.1,Tue
Adelaide,1995,07,25,1.0,8.0,13.2,10.6,7.2,3000.0,5400.0,3692.3,9900.0,40000.0,18551.0,2.0,7.0,5.0,1007.7,1020.5,1013.0,Tue
Adelaide,1995,08,01,16.6,8.8,14.0,10.8,10.8,300.0,22000.0,8540.0,7000.0,25000.0,12487.0,4.0,11.0,7.6,1014.3,1018.3,1016.5,Tue
Adelaide,1995,08,08,0.2,1.0,12.3,6.6,5.7,750.0,22000.0,18073.8,9000.0,30000.0,17003.6,1.0,6.0,3.8,1030.0,1033.2,1031.5,Tue
Adelaide,1995,08,15,0.0,7.0,15.2,10.4,4.1,420.0,22000.0,12195.0,6000.0,30000.0,13738.6,6.9,11.0,9.2,1026.4,1029.5,1027.5,Tue
Adelaide,1995,08,22,0.0,10.0,21.4,14.3,8.2,660.0,22000.0,18463.3,9900.0,40000.0,18433.0,7.8,12.7,9.6,1012.2,1023.4,1016.0,Tue
Adelaide,1995,09,05,?,4.0,12.8,8.1,8.2,750.0,22000.0,7537.5,9900.0,35000.0,16432.4,0.0,5.0,2.6,1020.4,1028.6,1024.8,Tue
Adelaide,1995,09,19,1.0,9.0,17.0,12.4,3.6,270.0,22000.0,15003.2,300.0,30000.0,15864.3,7.0,12.0,8.9,1014.7,1018.3,1016.6,Tue
Adelaide,1995,09,26,0.0,6.0,18.0,12.7,4.1,9000.0,22000.0,20375.0,9900.0,30000.0,17557.1,1.6,7.0,5.4,1023.4,1025.4,1024.5,Tue
Adelaide,1995,10,03,0.2,5.2,15.1,10.4,6.7,750.0,22000.0,20583.3,9900.0,40000.0,19995.6,4.6,10.0,7.5,1019.1,1022.4,1020.9,Tue
Adelaide,1995,10,10,?,12.7,25.5,17.9,9.8,3000.0,22000.0,7622.2,9900.0,30000.0,17043.9,4.0,14.0,10.3,1012.2,1016.4,1014.8,Tue
Adelaide,1995,10,17,0.0,13.6,29.0,19.2,8.2,3300.0,22000.0,7655.6,9900.0,40000.0,19526.9,2.8,13.0,8.1,1018.3,1021.4,1019.5,Tue
Adelaide,1995,10,24,0.0,5.0,15.6,11.2,8.7,900.0,22000.0,17361.1,9900.0,30000.0,17829.5,4.0,9.0,6.4,1020.4,1023.4,1021.7,Tue
Adelaide,1995,10,31,0.0,21.0,27.0,25.2,9.8,3600.0,22000.0,15657.1,9900.0,40000.0,22294.1,0.0,8.8,3.9,1002.4,1012.2,1007.2,Tue
Adelaide,1995,11,07,0.0,9.0,22.3,15.4,5.7,22000.0,22000.0,22000.0,9900.0,40000.0,17563.5,5.0,10.0,7.3,1008.5,1013.2,1010.4,Tue
Adelaide,1995,11,14,0.0,13.0,18.0,15.2,8.7,1050.0,22000.0,8389.1,11265.0,40000.0,19955.4,5.0,11.0,8.0,1017.3,1021.4,1019.4,Tue
Adelaide,1995,11,21,0.0,12.9,18.3,14.8,7.7,750.0,22000.0,9683.3,11265.0,40000.0,19214.1,4.0,10.0,6.6,1013.2,1016.8,1015.0,Tue
Adelaide,1995,11,28,0.0,13.0,22.0,17.2,7.2,3000.0,22000.0,10658.8,9900.0,40000.0,19585.7,7.8,13.4,9.9,1006.2,1009.0,1007.6,Tue
Adelaide,1995,12,12,0.0,10.0,18.0,14.9,7.7,1350.0,22000.0,19570.6,9900.0,40000.0,20468.9,5.0,8.3,7.4,1018.6,1022.6,1020.5,Tue
Adelaide,1995,12,19,0.0,12.8,19.0,15.4,9.8,900.0,22000.0,5054.8,11265.0,40000.0,21259.3,5.7,10.1,8.1,1008.8,1012.2,1010.2,Tue
Adelaide,1995,12,26,0.0,17.3,28.1,22.2,5.1,3600.0,22000.0,15100.0,9900.0,40000.0,21366.7,2.0,12.2,6.3,1011.7,1015.3,1013.2,Tue
Adelaide,1996,01,02,0.0,14.0,20.8,16.5,7.2,540.0,22000.0,10776.3,11265.0,40000.0,19416.6,7.8,10.4,9.1,1019.0,1021.5,1020.4,Tue
Adelaide,1996,01,09,0.0,16.0,22.2,18.6,8.2,420.0,22000.0,10364.1,11265.0,30000.0,18077.7,13.0,15.0,14.0,1012.2,1015.3,1013.5,Tue
Adelaide,1996,01,23,5.0,13.9,30.0,22.2,9.8,750.0,22000.0,16742.3,8000.0,40000.0,18840.2,2.8,14.0,10.9,1005.4,1012.2,1007.8,Tue
Adelaide,1996,01,30,0.0,17.0,38.5,23.7,11.3,3000.0,22000.0,16386.7,9900.0,40000.0,16301.1,0.7,16.0,8.8,991.5,1001.4,999.2,Tue
Adelaide,1996,02,06,?,23.4,34.0,27.9,6.7,3600.0,22000.0,8875.0,9900.0,40000.0,20845.5,7.0,16.5,11.6,1007.5,1014.3,1010.7,Tue
Adelaide,1996,02,13,0.0,14.0,25.0,20.3,7.7,22000.0,22000.0,22000.0,9900.0,40000.0,18266.7,2.9,13.2,7.9,1021.4,1026.5,1022.8,Tue
Adelaide,1996,02,20,0.0,26.0,36.0,29.4,7.2,3600.0,22000.0,11575.0,9900.0,40000.0,20845.5,12.6,19.0,13.9,1015.2,1017.7,1016.2,Tue
Adelaide,1996,03,05,0.0,20.7,36.5,27.8,7.7,3600.0,22000.0,15100.0,9900.0,40000.0,20390.9,0.8,17.7,7.0,1007.4,1011.1,1009.0,Tue
Adelaide,1996,03,19,0.7,11.0,19.0,14.6,8.2,900.0,22000.0,14426.2,7000.0,30000.0,17008.6,2.8,13.0,6.2,1013.2,1019.3,1016.9,Tue
Adelaide,1996,03,26,?,21.0,32.0,25.2,7.2,3600.0,22000.0,17977.8,9900.0,40000.0,20428.9,5.0,15.0,8.1,1017.3,1020.4,1018.3,Tue
Adelaide,1996,04,09,0.0,12.0,18.0,14.5,5.1,420.0,22000.0,9884.2,11265.0,40000.0,19593.3,4.4,9.4,7.5,1020.3,1024.4,1021.7,Tue
Adelaide,1996,04,23,0.0,10.0,19.0,13.9,5.1,7200.0,22000.0,20106.7,9900.0,40000.0,19263.3,6.0,10.0,8.3,1017.3,1020.4,1018.5,Tue
Adelaide,1996,05,07,0.0,7.0,18.0,12.7,6.7,900.0,22000.0,19158.3,9900.0,30000.0,16320.9,6.0,9.0,7.2,1025.4,1028.5,1027.3,Tue
Adelaide,1996,05,14,0.0,12.0,15.0,13.6,3.6,1200.0,1350.0,1304.3,11265.0,40000.0,19520.7,3.0,7.0,5.3,1030.1,1033.4,1031.4,Tue
Adelaide,1996,05,21,2.1,12.0,16.0,13.8,6.2,450.0,22000.0,3922.8,8000.0,30000.0,15910.3,8.8,12.1,10.8,1023.4,1028.1,1025.4,Tue
Adelaide,1996,05,28,?,11.0,17.0,13.8,3.6,300.0,22000.0,2968.2,6000.0,40000.0,16520.7,7.0,13.0,11.3,1021.4,1027.8,1024.0,Tue
Adelaide,1996,06,04,0.0,10.0,15.0,12.0,6.7,750.0,22000.0,12518.2,11265.0,30000.0,17623.2,1.0,6.7,4.7,1027.2,1030.5,1028.6,Tue
Adelaide,1996,06,11,0.0,3.0,14.5,7.9,4.6,9000.0,22000.0,21000.0,9900.0,40000.0,19337.5,2.0,5.5,3.7,1026.4,1030.5,1027.5,Tue
Adelaide,1996,06,18,10.1,12.5,16.0,14.0,7.7,270.0,22000.0,9042.2,9000.0,30000.0,15094.8,8.0,13.8,10.4,1010.5,1013.3,1011.8,Tue
Adelaide,1996,06,25,25.0,9.0,15.4,13.1,12.9,420.0,22000.0,5809.1,3000.0,40000.0,14520.7,7.0,11.0,9.2,1004.3,1009.5,1005.8,Tue
Adelaide,1996,07,02,0.0,8.0,15.5,11.4,4.6,600.0,22000.0,14507.1,9900.0,40000.0,16899.5,2.9,10.7,6.7,1023.4,1027.4,1025.0,Tue
Adelaide,1996,07,09,3.0,9.0,13.0,10.9,7.7,360.0,22000.0,3074.0,7000.0,40000.0,16896.3,5.0,8.5,6.7,1014.5,1018.1,1015.5,Tue
Adelaide,1996,07,23,1.1,10.7,15.0,12.1,7.7,180.0,22000.0,11829.1,8000.0,30000.0,15656.6,7.0,11.7,9.6,1005.2,1012.6,1007.9,Tue
Adelaide,1996,08,06,12.0,10.9,12.6,11.2,11.3,540.0,22000.0,10961.4,2000.0,25000.0,14111.1,3.0,9.0,6.4,1008.5,1018.9,1013.6,Tue
Adelaide,1996,08,13,15.0,12.0,18.0,14.2,7.2,420.0,3600.0,2962.9,9900.0,40000.0,15267.5,2.0,12.0,8.8,1008.2,1014.4,1010.5,Tue
Adelaide,1996,08,20,0.0,9.9,14.0,11.6,6.7,1350.0,22000.0,11496.9,9900.0,40000.0,19978.2,3.9,8.1,5.8,1023.1,1029.5,1026.2,Tue
Adelaide,1996,08,27,?,9.0,15.8,12.3,7.2,450.0,22000.0,7871.9,10000.0,30000.0,14891.0,8.0,14.1,10.6,1014.3,1020.4,1017.5,Tue
Adelaide,1996,09,17,0.0,13.0,22.0,16.4,9.3,3600.0,22000.0,19383.3,9900.0,40000.0,21213.0,3.6,9.0,6.0,1007.0,1016.3,1012.7,Tue
Adelaide,1996,09,24,0.2,6.0,14.0,10.0,9.8,600.0,22000.0,14422.7,9900.0,40000.0,18374.3,1.0,6.0,3.3,1011.2,1017.3,1015.3,Tue
Adelaide,1996,10,01,1.1,12.0,15.0,13.4,10.8,900.0,22000.0,12517.4,11265.0,30000.0,15880.0,7.0,12.3,10.2,1014.2,1019.2,1016.5,Tue
Adelaide,1996,10,08,0.0,12.8,20.0,16.6,5.1,9000.0,22000.0,16800.0,500.0,40000.0,20542.3,5.0,10.5,7.8,1017.8,1026.5,1020.9,Tue
Adelaide,1996,10,22,0.0,15.0,27.0,21.8,8.7,9000.0,22000.0,18750.0,9900.0,40000.0,18630.4,0.0,9.6,3.3,1021.4,1026.5,1023.1,Tue
Adelaide,1996,10,29,1.0,12.4,18.6,14.8,9.3,1200.0,22000.0,2250.4,11265.0,40000.0,20825.0,2.5,10.0,6.2,1018.3,1024.0,1020.5,Tue
Adelaide,1996,11,05,0.0,10.0,17.0,13.8,7.2,900.0,22000.0,4872.7,11265.0,30000.0,18077.7,3.0,8.0,5.5,1021.4,1023.9,1022.5,Tue
Adelaide,1996,11,12,0.0,18.0,26.4,22.3,6.7,3600.0,22000.0,9275.0,9900.0,50000.0,21300.0,0.0,8.6,3.6,996.3,1011.0,1002.1,Tue
Adelaide,1996,11,19,0.0,9.0,17.0,14.0,7.7,600.0,22000.0,18636.8,9900.0,40000.0,20142.3,5.7,10.5,7.4,1019.3,1023.4,1021.2,Tue
Adelaide,1996,11,26,0.0,12.0,19.0,16.2,5.7,3600.0,22000.0,20327.3,9900.0,40000.0,20609.3,6.9,10.0,8.4,1010.1,1015.3,1012.4,Tue
Adelaide,1996,12,10,0.0,11.3,23.8,17.1,7.7,22000.0,22000.0,22000.0,9900.0,40000.0,20725.7,5.4,8.1,7.3,1011.2,1015.9,1014.1,Tue
Adelaide,1996,12,17,0.0,11.0,20.3,15.4,9.8,1050.0,22000.0,13035.7,11265.0,40000.0,20068.8,5.0,10.0,6.4,1016.3,1020.7,1018.3,Tue
Adelaide,1996,12,24,?,17.6,24.0,20.2,7.7,3000.0,22000.0,6641.7,9900.0,40000.0,17035.8,5.0,15.0,12.1,1005.5,1010.5,1007.8,Tue
Adelaide,1997,01,07,0.0,11.0,20.0,15.8,9.8,1350.0,22000.0,19414.3,11265.0,40000.0,20783.1,5.6,8.1,6.8,1017.2,1019.7,1018.7,Tue
Adelaide,1997,01,21,1069.9,14.0,21.0,16.5,7.7,300.0,22000.0,5902.7,2000.0,35000.0,13905.2,13.0,18.1,14.4,1012.2,1014.3,1013.1,Tue
Adelaide,1997,01,28,0.0,15.0,21.7,18.3,7.7,1200.0,22000.0,16830.0,11265.0,40000.0,21509.0,7.8,11.1,8.9,1016.2,1018.4,1017.1,Tue
Adelaide,1997,02,18,0.0,28.7,38.3,33.4,6.2,3600.0,22000.0,14825.0,9900.0,40000.0,18800.0,4.5,13.0,9.4,1009.4,1013.5,1011.1,Tue
Adelaide,1997,03,04,0.0,12.6,20.3,16.0,10.3,1050.0,22000.0,19390.6,9900.0,40000.0,20458.1,3.4,8.0,5.8,1017.3,1020.4,1018.5,Tue
Adelaide,1997,03,11,0.0,15.0,25.0,20.1,4.6,9000.0,22000.0,20555.6,9900.0,40000.0,20225.7,7.0,15.0,10.1,1012.2,1017.3,1014.5,Tue
Adelaide,1997,03,18,0.1,17.5,27.0,21.0,7.7,600.0,22000.0,11203.1,9900.0,40000.0,17986.0,11.0,16.2,13.8,1013.2,1016.4,1014.5,Tue
Adelaide,1997,03,25,0.0,11.0,21.2,16.7,5.1,1050.0,22000.0,19206.7,9900.0,40000.0,20825.2,7.0,11.0,9.1,1019.3,1023.4,1020.7,Tue
Adelaide,1997,04,08,0.0,7.6,18.0,13.8,7.2,22000.0,22000.0,22000.0,9900.0,40000.0,20755.8,2.0,7.5,5.6,1026.3,1029.6,1027.7,Tue
Adelaide,1997,04,15,0.0,12.0,19.0,15.2,8.7,420.0,22000.0,9432.3,11265.0,40000.0,20805.0,7.0,11.1,8.5,1023.4,1027.5,1024.5,Tue
Adelaide,1997,04,22,0.0,13.0,25.0,18.5,4.6,60.0,22000.0,9446.0,9900.0,40000.0,17424.1,10.0,14.5,11.6,1021.4,1024.4,1022.7,Tue
Adelaide,1997,04,29,?,16.6,26.0,22.1,5.1,3300.0,22000.0,16990.0,9900.0,40000.0,21020.5,2.0,12.0,7.9,1019.3,1022.4,1020.5,Tue
Adelaide,1997,05,06,9.0,11.0,15.0,13.0,10.8,120.0,22000.0,9966.2,2000.0,30000.0,15224.4,2.2,12.0,6.9,1014.3,1024.6,1018.4,Tue
Adelaide,1997,05,13,0.0,8.7,14.7,11.5,4.6,3600.0,9000.0,4950.0,25000.0,30000.0,29375.0,3.3,7.3,5.0,1024.5,1028.4,1026.0,Tue
Adelaide,1997,06,03,0.0,11.0,17.0,13.7,7.2,1500.0,22000.0,15738.5,9900.0,40000.0,17622.8,1.8,6.1,3.5,1014.6,1020.4,1017.1,Tue
Adelaide,1997,06,10,0.2,12.0,16.0,13.9,8.7,1200.0,22000.0,4918.2,9900.0,40000.0,19660.0,3.6,8.1,5.7,1022.4,1026.3,1023.3,Tue
Adelaide,1997,06,17,0.0,9.9,13.4,11.2,4.1,420.0,900.0,752.7,11265.0,30000.0,17926.0,4.8,7.0,6.0,1033.2,1036.3,1034.3,Tue
Adelaide,1997,06,24,0.0,3.0,13.9,9.7,4.6,1200.0,22000.0,15066.7,11265.0,30000.0,27918.3,2.0,10.2,5.7,1028.9,1034.0,1031.4,Tue
Adelaide,1997,07,01,0.0,4.0,15.1,10.7,5.7,22000.0,22000.0,22000.0,9900.0,30000.0,16879.3,2.9,7.0,5.6,1027.3,1031.1,1028.9,Tue
Adelaide,1997,07,08,7.6,6.0,14.0,10.1,14.9,750.0,22000.0,10559.1,6000.0,30000.0,15838.4,1.0,9.7,4.2,1013.2,1024.3,1017.3,Tue
Adelaide,1997,07,22,0.0,8.5,15.0,11.2,3.6,750.0,22000.0,6559.4,9900.0,25000.0,14296.4,7.0,9.1,8.2,1034.2,1038.3,1036.0,Tue
Adelaide,1997,08,05,1.0,11.8,18.0,14.7,8.7,2700.0,3600.0,3360.0,9000.0,30000.0,15105.9,0.0,7.0,3.3,1004.4,1020.8,1013.1,Tue
Adelaide,1997,08,12,?,10.6,14.0,11.9,6.2,120.0,22000.0,1976.4,6000.0,30000.0,12780.9,6.0,11.0,8.8,1023.4,1026.1,1024.6,Tue
