@relation 'day-of-week-data/bris.train'
@attribute F0 {Brisbane}
@attribute F1 real
@attribute F2 real
@attribute F3 real
@attribute F4 real
@attribute F5 real
@attribute F6 real
@attribute F7 real
@attribute F8 real
@attribute F9 real
@attribute F10 real
@attribute F11 real
@attribute F12 real
@attribute F13 real
@attribute F14 real
@attribute F15 real
@attribute F16 real
@attribute F17 real
@attribute F18 real
@attribute F19 real
@attribute F20 real
@attribute F21 {Sat,Fri,Sun,Thu,Wed,Tue,Mon}
@data
Brisbane,1944,10,02,0.0,17.4,28.0,20.6,6.7,600.0,22000.0,3464.6,2400.0,160000.0,122100.0,9.6,19.1,16.6,1007.5,1012.9,1010.4,Mon
Brisbane,1944,10,09,0.0,14.1,26.8,20.5,9.3,22000.0,22000.0,22000.0,160000.0,160000.0,160000.0,12.4,16.3,14.0,1020.7,1023.4,1021.8,Mon
Brisbane,1944,10,16,0.0,15.2,27.4,21.5,11.8,750.0,22000.0,15839.6,3200.0,160000.0,72800.0,5.2,19.6,14.1,1006.8,1013.9,1009.5,Mon
Brisbane,1944,10,23,0.0,16.3,26.8,21.4,9.8,1050.0,22000.0,20435.4,160000.0,160000.0,160000.0,13.0,15.2,14.4,1018.0,1021.3,1019.9,Mon
Brisbane,1944,11,06,0.0,20.2,27.4,23.5,11.3,2400.0,22000.0,14950.0,160000.0,160000.0,160000.0,15.7,19.1,17.3,1004.4,1009.1,1006.0,Mon
Brisbane,1944,11,20,0.0,18.5,33.5,25.5,10.3,22000.0,22000.0,22000.0,1600.0,9600.0,5466.7,18.0,21.8,20.0,1005.2,1010.0,1006.9,Mon
Brisbane,1944,11,27,0.0,21.3,28.0,23.9,8.7,180.0,3600.0,1051.2,6400.0,160000.0,116333.3,18.5,21.3,20.0,1017.2,1020.3,1018.5,Mon
Brisbane,1944,12,11,0.0,25.2,37.4,29.4,13.4,3000.0,22000.0,9658.3,1600.0,160000.0,72400.0,11.3,22.4,18.9,1002.7,1006.4,1005.0,Mon
Brisbane,1944,12,25,0.0,23.0,31.8,27.3,8.7,900.0,22000.0,18658.3,160000.0,160000.0,160000.0,21.3,23.5,22.7,1008.5,1012.2,1010.4,Mon
Brisbane,1945,01,01,0.0,22.4,31.8,26.7,7.2,750.0,22000.0,9489.6,160000.0,160000.0,160000.0,20.7,25.2,22.9,1002.4,1006.8,1004.5,Mon
Brisbane,1945,01,08,0.0,21.3,26.8,24.0,5.1,600.0,22000.0,3189.6,160000.0,160000.0,160000.0,16.9,21.8,18.0,1014.6,1019.3,1016.3,Mon
Brisbane,1945,01,15,0.0,24.1,29.6,26.7,6.7,600.0,22000.0,10206.2,160000.0,160000.0,160000.0,21.3,24.1,23.3,1005.8,1009.5,1007.7,Mon
Brisbane,1945,01,22,0.0,20.2,30.2,25.0,6.2,750.0,22000.0,21114.6,4800.0,160000.0,134400.0,16.9,19.1,17.9,1014.2,1016.6,1015.1,Mon
Brisbane,1945,01,29,0.0,21.3,31.3,25.5,7.2,900.0,22000.0,14943.8,4800.0,160000.0,128066.7,17.4,20.2,18.8,1012.9,1015.2,1014.0,Mon
Brisbane,1945,02,05,0.0,19.1,28.5,23.7,6.7,900.0,22000.0,13208.3,9600.0,160000.0,141200.0,15.7,18.0,16.8,1013.5,1016.6,1015.0,Mon
Brisbane,1945,02,12,0.0,21.3,28.5,25.4,8.2,4200.0,22000.0,19787.5,3200.0,160000.0,147266.7,20.7,23.0,21.6,1002.0,1006.8,1003.2,Mon
Brisbane,1945,02,19,0.0,23.0,33.5,26.1,8.2,450.0,22000.0,6587.5,8000.0,160000.0,153666.7,20.7,24.1,22.4,1005.8,1013.5,1009.7,Mon
Brisbane,1945,03,05,0.0,23.5,31.3,27.1,7.2,3000.0,22000.0,12108.3,11200.0,160000.0,141533.3,20.2,24.1,22.9,1002.0,1006.8,1003.6,Mon
Brisbane,1945,03,12,0.0,19.1,26.3,22.5,8.2,750.0,22000.0,7068.8,160000.0,160000.0,160000.0,14.6,16.3,15.8,1019.3,1021.7,1020.4,Mon
Brisbane,1945,03,19,0.0,18.5,27.4,22.8,8.7,600.0,22000.0,15591.7,11200.0,160000.0,141400.0,16.3,20.7,17.9,1014.2,1017.3,1015.5,Mon
Brisbane,1945,03,26,0.0,19.6,29.6,24.1,5.1,3000.0,22000.0,21208.3,6400.0,160000.0,128600.0,18.0,20.2,18.8,1014.2,1018.0,1015.3,Mon
Brisbane,1945,04,02,0.0,16.9,25.7,21.0,8.2,750.0,22000.0,17929.2,160000.0,160000.0,160000.0,14.6,18.0,16.2,1010.2,1014.2,1012.2,Mon
Brisbane,1945,04,09,0.0,10.2,24.1,17.3,6.2,22000.0,22000.0,22000.0,2400.0,160000.0,115700.0,8.5,14.1,10.5,1008.5,1012.5,1011.0,Mon
Brisbane,1945,04,16,0.0,16.9,24.6,20.3,8.7,450.0,22000.0,7907.9,3200.0,160000.0,128600.0,14.6,16.9,15.5,1020.7,1023.7,1022.1,Mon
Brisbane,1945,04,23,0.0,18.5,27.4,21.7,4.6,750.0,22000.0,6820.8,11200.0,160000.0,147733.3,13.5,18.0,16.8,1017.6,1021.3,1019.1,Mon
Brisbane,1945,04,30,0.0,17.4,25.7,19.9,4.1,450.0,22000.0,10026.7,3200.0,160000.0,122000.0,16.3,17.4,17.0,1019.0,1021.7,1020.0,Mon
Brisbane,1945,05,07,0.0,15.7,24.1,19.6,6.7,1350.0,22000.0,12885.4,9600.0,160000.0,153733.3,5.8,19.6,13.8,1006.4,1010.8,1007.8,Mon
Brisbane,1945,05,14,0.0,15.2,25.7,18.8,4.6,450.0,22000.0,3670.8,4000.0,160000.0,96500.0,12.4,18.5,15.3,1008.5,1011.2,1009.5,Mon
Brisbane,1945,05,21,0.0,13.5,23.0,17.6,5.1,750.0,22000.0,14787.5,4800.0,160000.0,77733.3,9.6,15.2,13.5,1019.6,1025.4,1022.4,Mon
Brisbane,1945,05,28,0.0,14.6,23.0,18.1,6.2,450.0,22000.0,9576.2,8000.0,160000.0,128600.0,12.4,14.6,13.3,1028.8,1030.8,1029.6,Mon
Brisbane,1945,06,04,0.0,18.0,23.5,19.6,3.1,15.0,22000.0,2484.6,200.0,160000.0,51391.7,17.4,19.6,18.3,1017.3,1020.7,1019.3,Mon
Brisbane,1945,06,11,0.0,15.2,20.2,15.9,8.7,300.0,22000.0,4256.7,3200.0,160000.0,52933.3,10.2,15.7,14.4,993.6,1001.7,997.0,Mon
Brisbane,1945,06,18,0.0,11.9,20.7,15.7,4.6,900.0,22000.0,17200.0,3200.0,160000.0,127733.3,10.7,13.5,12.3,1022.4,1025.7,1023.9,Mon
Brisbane,1945,06,25,0.0,8.5,21.8,13.8,3.6,22000.0,22000.0,22000.0,3200.0,160000.0,83166.7,0.2,14.1,8.5,1017.3,1020.3,1018.2,Mon
Brisbane,1945,07,02,0.0,13.5,21.8,16.6,7.7,2400.0,22000.0,13895.8,9600.0,160000.0,128733.3,6.9,10.7,9.2,1021.7,1024.4,1022.8,Mon
Brisbane,1945,07,09,0.0,12.4,19.6,15.4,5.1,450.0,22000.0,3241.7,3200.0,160000.0,128200.0,6.9,13.0,10.2,1025.7,1028.8,1026.9,Mon
Brisbane,1945,07,16,0.0,12.4,19.1,14.1,11.3,900.0,22000.0,9662.5,160000.0,160000.0,160000.0,5.2,11.3,7.9,1006.8,1014.2,1009.2,Mon
Brisbane,1945,07,23,0.0,11.3,21.8,15.3,5.1,3600.0,22000.0,15225.0,12800.0,160000.0,147733.3,6.3,11.3,8.3,1020.3,1023.7,1022.0,Mon
Brisbane,1945,08,06,0.0,13.0,23.0,16.5,5.7,600.0,22000.0,14037.5,6400.0,160000.0,109733.3,11.3,14.1,12.8,1020.0,1023.0,1021.2,Mon
Brisbane,1945,08,13,0.0,10.2,21.3,15.3,7.7,1050.0,22000.0,19381.2,11200.0,160000.0,153800.0,2.4,7.4,4.3,1014.6,1022.0,1018.0,Mon
Brisbane,1945,08,20,0.0,14.1,23.0,17.6,4.1,1050.0,22000.0,5416.7,3200.0,160000.0,134533.3,11.3,14.6,13.5,1015.6,1022.0,1018.1,Mon
Brisbane,1945,08,27,0.0,17.4,26.8,21.1,6.2,570.0,22000.0,6362.5,12800.0,160000.0,153866.7,10.2,18.0,14.9,1013.5,1019.3,1015.6,Mon
Brisbane,1945,10,01,0.0,11.9,23.0,16.5,7.7,750.0,22000.0,15291.7,9600.0,19200.0,18800.0,2.4,13.5,7.5,1007.8,1015.9,1011.2,Mon
Brisbane,1945,10,22,0.0,15.2,24.6,19.2,3.1,900.0,22000.0,14966.7,12800.0,19200.0,17333.3,9.6,15.2,14.1,1019.0,1023.0,1021.1,Mon
Brisbane,1945,11,12,0.0,17.4,27.4,21.6,8.2,900.0,22000.0,15629.2,11200.0,24000.0,20800.0,13.5,19.1,16.6,1009.1,1015.6,1013.0,Mon
Brisbane,1945,11,19,0.0,19.6,27.4,23.1,8.2,300.0,3600.0,1737.5,0.0,40000.0,20800.0,19.6,22.4,20.7,1011.5,1016.9,1013.6,Mon
Brisbane,1945,11,26,0.0,20.2,28.5,24.0,7.2,600.0,22000.0,12131.2,12800.0,40000.0,24600.0,15.2,22.4,18.9,1016.9,1020.7,1018.2,Mon
Brisbane,1945,12,03,0.0,19.1,28.0,24.0,8.7,22000.0,22000.0,22000.0,16000.0,32000.0,26066.7,18.0,19.6,19.0,1011.5,1014.9,1013.2,Mon
Brisbane,1945,12,10,0.0,23.0,30.2,26.0,5.7,450.0,22000.0,8079.2,4800.0,32000.0,21133.3,20.2,23.0,22.0,1011.9,1015.6,1014.0,Mon
Brisbane,1946,01,07,0.0,20.7,26.3,23.1,8.7,510.0,22000.0,4108.8,9600.0,32000.0,17666.7,15.7,19.6,18.4,1010.8,1014.9,1013.0,Mon
Brisbane,1946,01,21,0.0,25.7,29.6,27.2,11.8,300.0,2400.0,930.0,12800.0,24000.0,20066.7,24.1,26.3,24.9,1007.5,1009.8,1008.4,Mon
Brisbane,1949,06,20,0.0,11.7,19.4,15.0,8.2,?,?,?,19000.0,35000.0,30428.6,2.2,5.6,3.8,?,?,?,Mon
Brisbane,1949,07,04,0.0,8.9,22.8,14.3,3.1,?,?,?,16000.0,35000.0,20666.7,6.1,10.0,7.5,?,?,?,Mon
Brisbane,1949,08,01,0.0,7.2,20.0,12.8,3.1,?,?,?,12000.0,19000.0,17833.3,5.0,7.8,6.2,?,?,?,Mon
Brisbane,1949,08,08,0.5,12.2,18.9,16.0,6.2,?,?,?,16000.0,35000.0,20857.1,10.6,12.8,11.6,?,?,?,Mon
Brisbane,1949,08,15,1.0,11.1,19.4,15.6,4.1,?,?,?,8000.0,35000.0,24666.7,10.0,12.8,11.5,?,?,?,Mon
Brisbane,1949,08,22,0.0,12.2,20.6,16.3,3.1,?,?,?,9000.0,35000.0,20000.0,10.6,12.2,11.5,?,?,?,Mon
Brisbane,1949,08,29,0.0,11.1,21.1,16.4,7.2,?,?,?,19000.0,35000.0,23571.4,10.0,12.2,11.0,?,?,?,Mon
Brisbane,1949,09,05,0.0,14.4,21.1,17.5,5.1,?,?,?,19000.0,19000.0,19000.0,13.3,15.0,14.1,?,?,?,Mon
Brisbane,1949,09,12,0.3,12.8,21.7,17.9,7.7,?,?,?,19000.0,35000.0,25857.1,11.1,13.3,11.8,?,?,?,Mon
Brisbane,1949,09,19,0.0,12.2,21.7,17.1,4.1,?,?,?,19000.0,35000.0,25857.1,8.3,11.1,9.7,?,?,?,Mon
Brisbane,1949,09,26,0.0,11.7,22.2,17.1,7.2,?,?,?,11000.0,35000.0,26571.4,8.3,12.2,10.9,?,?,?,Mon
Brisbane,1949,10,03,0.0,17.2,23.3,20.4,8.2,?,?,?,19000.0,35000.0,28142.9,14.4,16.1,15.2,?,?,?,Mon
Brisbane,1949,10,17,0.0,16.7,25.0,21.3,7.2,?,?,?,19000.0,35000.0,28142.9,13.3,16.1,14.2,?,?,?,Mon
Brisbane,1949,10,24,8.0,17.2,20.0,18.2,5.1,?,?,?,800.0,4800.0,3400.0,16.7,19.4,17.8,?,?,?,Mon
Brisbane,1949,10,31,1.0,20.6,30.6,24.9,4.1,?,?,?,16000.0,35000.0,23333.3,13.3,22.2,18.4,?,?,?,Mon
Brisbane,1949,11,07,0.0,18.3,22.8,21.1,6.2,?,?,?,19000.0,35000.0,28142.9,13.9,16.7,15.1,?,?,?,Mon
Brisbane,1949,11,14,0.0,20.0,25.6,23.3,6.2,?,?,?,19000.0,19000.0,19000.0,16.7,20.0,18.5,?,?,?,Mon
Brisbane,1949,11,21,5.0,21.7,26.7,24.0,8.2,?,?,?,19000.0,35000.0,28142.9,13.9,20.0,18.6,?,?,?,Mon
Brisbane,1949,11,28,13.0,21.1,26.7,24.0,8.2,?,?,?,19000.0,35000.0,28142.9,18.9,20.6,19.8,?,?,?,Mon
Brisbane,1949,12,12,0.0,20.6,29.4,25.0,5.1,?,?,?,19000.0,35000.0,28142.9,16.7,18.3,17.8,?,?,?,Mon
Brisbane,1949,12,19,0.0,20.0,26.7,23.7,6.2,?,?,?,19000.0,35000.0,30428.6,16.7,18.9,17.7,?,?,?,Mon
Brisbane,1949,12,26,0.0,20.6,28.3,25.2,7.2,?,?,?,19000.0,19000.0,19000.0,17.8,20.0,19.0,?,?,?,Mon
Brisbane,1950,01,02,0.0,23.3,27.8,26.0,7.7,?,?,?,19000.0,19000.0,19000.0,21.1,22.2,21.8,?,?,?,Mon
Brisbane,1950,01,16,1.0,22.8,27.2,24.4,8.7,?,?,?,19000.0,35000.0,23571.4,20.0,22.8,21.3,?,?,?,Mon
Brisbane,1950,01,23,0.0,21.7,28.9,25.3,6.2,?,?,?,16000.0,35000.0,23142.9,17.8,21.7,20.2,?,?,?,Mon
Brisbane,1950,01,30,0.0,18.3,27.2,23.6,6.2,?,?,?,19000.0,35000.0,30428.6,15.0,18.3,16.7,?,?,?,Mon
Brisbane,1950,02,13,2.0,20.0,26.1,22.1,7.7,?,?,?,8000.0,19000.0,15428.6,16.7,20.6,18.9,?,?,?,Mon
Brisbane,1950,02,27,21.0,22.2,23.3,22.7,7.2,?,?,?,2400.0,6000.0,4171.4,21.1,22.2,21.8,?,?,?,Mon
Brisbane,1950,03,06,8.0,22.2,27.2,24.7,7.7,?,?,?,19000.0,19000.0,19000.0,16.7,21.1,19.8,?,?,?,Mon
Brisbane,1950,03,13,0.3,18.3,27.8,22.5,5.1,?,?,?,8000.0,19000.0,16571.4,16.7,21.1,18.8,?,?,?,Mon
Brisbane,1950,03,20,4.0,20.0,27.8,24.0,8.2,?,?,?,19000.0,35000.0,25857.1,15.6,18.9,17.6,?,?,?,Mon
Brisbane,1950,03,27,3.0,21.1,27.8,24.4,7.7,?,?,?,19000.0,35000.0,21285.7,18.3,21.1,19.8,?,?,?,Mon
Brisbane,1950,04,03,0.3,20.6,24.4,23.0,5.1,?,?,?,8000.0,19000.0,17428.6,20.0,20.6,20.3,?,?,?,Mon
Brisbane,1950,04,10,2.0,18.9,23.3,20.7,4.1,?,?,?,4800.0,35000.0,15971.4,16.7,22.8,19.4,?,?,?,Mon
Brisbane,1950,04,17,0.0,17.8,23.9,20.3,7.7,?,?,?,8000.0,19000.0,16571.4,16.1,18.3,17.4,?,?,?,Mon
Brisbane,1950,04,24,2.0,14.4,23.9,19.3,3.6,?,?,?,19000.0,35000.0,21285.7,12.8,15.0,14.1,?,?,?,Mon
Brisbane,1950,05,01,6.0,17.2,23.3,19.9,6.2,?,?,?,19000.0,35000.0,21285.7,15.0,17.2,16.1,?,?,?,Mon
Brisbane,1950,05,22,6.0,15.6,23.3,18.6,2.6,?,?,?,400.0,19000.0,11914.3,15.0,17.8,16.4,?,?,?,Mon
Brisbane,1950,05,29,0.0,12.8,21.7,16.8,5.1,?,?,?,19000.0,19000.0,19000.0,11.7,15.0,13.2,?,?,?,Mon
Brisbane,1950,06,05,0.0,15.6,22.2,18.5,5.1,?,?,?,200.0,19000.0,12085.7,15.0,17.2,16.0,?,?,?,Mon
Brisbane,1950,06,12,0.0,7.2,20.0,12.7,6.7,?,?,?,6000.0,35000.0,19714.3,5.0,8.9,6.8,?,?,?,Mon
Brisbane,1950,07,03,0.0,11.1,17.2,14.3,4.1,?,?,?,8000.0,16000.0,9142.9,7.8,13.3,11.2,?,?,?,Mon
Brisbane,1950,07,10,28.0,17.8,20.0,19.1,4.6,?,?,?,1200.0,19000.0,8714.3,17.2,19.4,18.6,?,?,?,Mon
Brisbane,1950,07,31,6.0,15.6,21.7,18.2,6.2,?,?,?,4800.0,19000.0,14514.3,15.0,16.1,15.6,?,?,?,Mon
Brisbane,1950,08,14,6.0,12.2,20.6,15.8,6.2,?,?,?,19000.0,35000.0,30428.6,10.0,11.7,11.0,?,?,?,Mon
Brisbane,1950,08,21,0.0,12.2,17.8,14.8,8.2,?,?,?,19000.0,35000.0,25857.1,1.1,6.1,3.6,?,?,?,Mon
Brisbane,1950,08,28,0.0,9.4,21.1,14.5,8.2,?,?,?,35000.0,35000.0,35000.0,3.3,10.0,6.7,?,?,?,Mon
Brisbane,1950,09,04,0.0,12.8,21.1,17.0,6.2,?,?,?,19000.0,35000.0,25857.1,8.3,11.1,10.1,?,?,?,Mon
Brisbane,1950,09,11,0.0,13.3,22.8,18.4,6.2,?,?,?,8000.0,35000.0,19285.7,12.2,15.6,13.6,?,?,?,Mon
Brisbane,1950,09,18,0.0,17.2,22.8,20.3,9.3,?,?,?,19000.0,35000.0,32714.3,12.8,15.6,14.5,?,?,?,Mon
Brisbane,1950,09,25,0.0,13.3,22.8,18.9,12.3,?,?,?,19000.0,35000.0,30428.6,11.7,15.0,12.9,?,?,?,Mon
Brisbane,1950,10,02,0.0,21.1,25.6,22.9,11.3,?,?,?,19000.0,19000.0,19000.0,13.9,18.3,16.7,?,?,?,Mon
Brisbane,1950,10,09,50.0,16.1,19.4,17.6,5.1,?,?,?,6000.0,16000.0,11285.7,15.6,17.8,16.6,?,?,?,Mon
Brisbane,1950,10,16,0.0,14.4,22.8,18.8,7.7,?,?,?,19000.0,35000.0,30428.6,11.1,14.4,12.9,?,?,?,Mon
Brisbane,1950,10,23,0.0,17.8,26.1,21.9,4.1,?,?,?,16000.0,19000.0,18142.9,12.2,18.3,16.0,?,?,?,Mon
Brisbane,1950,10,30,0.0,15.6,22.8,19.8,5.1,?,?,?,12000.0,35000.0,27142.9,12.2,15.0,13.9,?,?,?,Mon
Brisbane,1950,11,06,0.0,14.4,23.9,19.1,8.2,?,?,?,19000.0,35000.0,32714.3,11.1,13.3,12.2,?,?,?,Mon
Brisbane,1950,11,13,35.0,18.9,22.8,20.3,3.6,?,?,?,6000.0,19000.0,14857.1,17.8,18.3,18.2,?,?,?,Mon
Brisbane,1950,11,20,0.0,18.3,24.4,21.7,6.2,?,?,?,19000.0,35000.0,30428.6,12.8,16.1,14.8,?,?,?,Mon
Brisbane,1950,12,18,0.0,20.0,25.0,22.3,12.3,?,?,?,4800.0,35000.0,19257.1,17.8,20.6,19.1,?,?,?,Mon
Brisbane,1950,12,25,1.0,17.8,23.9,21.4,10.3,?,?,?,19000.0,35000.0,25857.1,10.0,15.0,12.7,?,?,?,Mon
Brisbane,1951,01,01,2.0,18.3,24.4,21.0,7.7,?,?,?,12000.0,40000.0,28571.4,16.1,18.3,17.0,?,?,?,Mon
Brisbane,1951,01,08,0.0,22.2,27.8,25.0,6.2,?,?,?,40000.0,40000.0,40000.0,17.8,20.6,19.7,?,?,?,Mon
Brisbane,1951,01,15,0.0,20.0,27.2,23.5,7.2,?,?,?,4800.0,40000.0,27828.6,17.8,20.0,18.8,?,?,?,Mon
Brisbane,1951,01,29,20.0,20.0,22.2,21.6,10.3,?,?,?,4800.0,16000.0,8457.1,15.6,21.7,19.9,?,?,?,Mon
Brisbane,1951,02,05,0.0,23.3,28.9,25.5,6.2,?,?,?,30000.0,40000.0,37142.9,20.0,22.2,20.9,?,?,?,Mon
Brisbane,1951,02,19,0.0,22.8,27.8,25.3,6.2,?,?,?,30000.0,30000.0,30000.0,18.9,21.7,20.4,?,?,?,Mon
Brisbane,1951,02,26,1.0,20.0,27.8,24.0,8.2,?,?,?,24000.0,40000.0,32571.4,16.1,18.3,17.1,?,?,?,Mon
Brisbane,1951,03,05,0.0,23.9,29.4,26.9,6.2,?,?,?,24000.0,40000.0,33428.6,20.0,23.9,22.5,?,?,?,Mon
Brisbane,1951,03,12,0.0,20.0,24.4,22.1,10.3,?,?,?,30000.0,30000.0,30000.0,15.0,18.3,16.4,?,?,?,Mon
Brisbane,1951,03,19,139.0,21.7,25.6,23.2,7.2,?,?,?,4800.0,40000.0,20400.0,20.0,22.8,21.4,?,?,?,Mon
Brisbane,1951,03,26,0.0,18.3,26.1,22.3,6.2,?,?,?,24000.0,40000.0,35428.6,15.6,16.7,16.4,?,?,?,Mon
Brisbane,1951,04,02,0.0,18.9,27.8,22.9,5.1,?,?,?,6000.0,40000.0,26571.4,16.1,20.0,18.2,?,?,?,Mon
Brisbane,1951,04,23,0.0,14.4,23.9,18.9,6.2,?,?,?,19000.0,40000.0,28714.3,8.3,13.3,11.7,?,?,?,Mon
Brisbane,1951,04,30,0.0,12.8,22.8,18.0,5.1,?,?,?,16000.0,40000.0,27285.7,11.7,13.9,12.9,?,?,?,Mon
Brisbane,1951,05,07,0.0,14.4,23.9,18.8,4.1,?,?,?,8000.0,40000.0,22142.9,13.3,15.6,14.6,?,?,?,Mon
Brisbane,1951,05,14,0.0,9.4,18.3,14.0,11.3,?,?,?,40000.0,45000.0,40714.3,2.2,5.0,4.1,?,?,?,Mon
Brisbane,1951,05,21,0.0,16.1,22.2,18.6,4.1,?,?,?,8000.0,40000.0,28714.3,11.7,15.6,13.9,?,?,?,Mon
Brisbane,1951,05,28,0.0,8.3,19.4,14.3,4.1,?,?,?,24000.0,40000.0,37714.3,0.0,7.2,2.9,?,?,?,Mon
Brisbane,1951,06,04,0.5,12.2,18.9,14.9,5.1,?,?,?,24000.0,30000.0,29142.9,11.1,16.7,12.9,?,?,?,Mon
Brisbane,1951,06,11,0.0,13.3,23.3,17.5,2.1,?,?,?,6000.0,30000.0,20000.0,12.8,15.0,14.1,?,?,?,Mon
Brisbane,1951,06,18,0.5,13.3,20.6,16.3,2.1,?,?,?,8000.0,30000.0,25142.9,12.2,13.3,12.8,?,?,?,Mon
Brisbane,1951,06,25,0.0,14.4,22.2,17.9,4.1,?,?,?,24000.0,40000.0,30571.4,7.2,16.1,11.5,?,?,?,Mon
Brisbane,1951,07,02,0.0,8.3,20.0,13.0,5.1,?,?,?,6000.0,40000.0,27142.9,1.7,5.6,4.3,?,?,?,Mon
Brisbane,1951,07,16,0.0,15.6,22.8,18.9,9.3,?,?,?,30000.0,40000.0,35714.3,5.6,18.3,13.6,?,?,?,Mon
Brisbane,1951,07,23,0.0,6.1,18.9,12.1,3.1,?,?,?,6000.0,40000.0,24571.4,3.3,8.9,5.1,?,?,?,Mon
Brisbane,1951,07,30,0.0,10.0,21.1,15.6,6.2,?,?,?,6000.0,30000.0,17571.4,9.4,13.9,11.3,?,?,?,Mon
Brisbane,1951,08,13,0.0,5.0,18.9,12.4,6.2,?,?,?,16000.0,30000.0,23714.3,0.0,8.3,3.3,?,?,?,Mon
Brisbane,1951,08,20,0.3,11.7,17.2,14.7,11.3,?,?,?,1600.0,40000.0,28657.1,1.7,15.0,6.6,?,?,?,Mon
Brisbane,1951,08,27,0.0,9.4,23.3,15.6,5.1,?,?,?,8000.0,40000.0,27142.9,2.2,8.3,4.5,?,?,?,Mon
Brisbane,1951,09,03,0.0,12.2,24.4,17.8,5.1,?,?,?,1600.0,40000.0,20000.0,2.2,13.9,10.9,?,?,?,Mon
Brisbane,1951,09,10,0.0,12.2,20.6,16.5,7.7,?,?,?,19000.0,30000.0,26714.3,8.9,12.2,10.5,?,?,?,Mon
Brisbane,1951,09,17,0.0,12.8,22.2,17.9,5.1,?,?,?,6000.0,30000.0,20714.3,10.6,12.8,12.0,?,?,?,Mon
Brisbane,1951,09,24,0.0,10.6,20.0,16.5,7.2,?,?,?,16000.0,45000.0,31571.4,5.0,19.4,13.1,?,?,?,Mon
Brisbane,1951,10,08,1.0,11.7,18.9,15.6,10.3,?,?,?,24000.0,40000.0,28857.1,9.4,11.7,10.6,?,?,?,Mon
Brisbane,1951,10,15,0.0,14.4,26.7,21.1,6.2,?,?,?,4000.0,30000.0,20571.4,9.4,17.2,13.5,?,?,?,Mon
Brisbane,1951,10,29,0.0,14.4,23.3,19.8,6.2,?,?,?,3900.0,30000.0,23700.0,8.9,11.7,10.7,?,?,?,Mon
Brisbane,1951,11,05,0.0,17.8,26.1,22.4,8.2,?,?,?,12000.0,24000.0,21571.4,12.8,18.9,16.6,?,?,?,Mon
Brisbane,1951,11,12,0.0,17.2,25.0,21.8,6.7,?,?,?,4800.0,9000.0,7542.9,11.7,15.0,13.6,?,?,?,Mon
Brisbane,1951,11,26,0.0,22.8,27.2,25.5,10.3,?,?,?,12000.0,24000.0,17714.3,19.4,22.2,21.2,?,?,?,Mon
Brisbane,1951,12,03,0.0,18.9,30.0,25.0,7.2,?,?,?,6000.0,16000.0,13000.0,16.7,20.6,19.2,?,?,?,Mon
Brisbane,1951,12,10,0.0,18.3,30.6,25.6,6.2,?,?,?,9000.0,30000.0,17571.4,6.1,19.4,13.6,?,?,?,Mon
Brisbane,1951,12,17,0.0,23.9,31.1,27.4,5.1,?,?,?,4800.0,16000.0,11685.7,7.8,23.9,19.8,?,?,?,Mon
Brisbane,1951,12,24,0.0,17.8,25.6,21.9,7.2,?,?,?,24000.0,45000.0,34000.0,11.7,16.7,14.4,?,?,?,Mon
Brisbane,1952,01,07,0.0,23.9,31.7,28.3,8.2,?,?,?,9000.0,24000.0,14714.3,20.6,22.2,21.7,?,?,?,Mon
Brisbane,1952,01,14,0.0,22.2,30.0,26.1,5.1,?,?,?,30000.0,40000.0,38571.4,17.2,20.6,19.0,?,?,?,Mon
Brisbane,1952,02,04,0.0,20.6,28.3,25.2,6.2,?,?,?,16000.0,30000.0,24714.3,15.6,17.8,16.7,?,?,?,Mon
Brisbane,1952,02,11,0.0,22.8,30.0,26.6,7.2,?,?,?,12000.0,24000.0,20428.6,18.3,21.7,20.0,?,?,?,Mon
Brisbane,1952,02,25,17.0,22.2,28.3,24.5,2.6,?,?,?,12000.0,40000.0,25428.6,19.4,22.2,20.6,?,?,?,Mon
Brisbane,1952,03,03,0.0,21.1,28.9,25.0,6.7,?,?,?,30000.0,40000.0,35714.3,15.6,21.1,18.1,?,?,?,Mon
Brisbane,1952,03,10,1.0,18.3,26.7,22.6,6.2,?,?,?,24000.0,30000.0,29142.9,15.6,18.3,16.5,?,?,?,Mon
Brisbane,1952,03,17,1.0,20.6,26.7,23.6,6.2,?,?,?,16000.0,24000.0,22142.9,17.2,21.1,18.5,?,?,?,Mon
Brisbane,1952,03,24,0.0,15.6,26.7,22.2,9.3,?,?,?,30000.0,40000.0,38571.4,11.1,13.9,12.6,?,?,?,Mon
Brisbane,1952,04,07,4.0,20.6,25.6,22.8,6.2,?,?,?,8000.0,30000.0,24285.7,16.7,20.0,18.1,?,?,?,Mon
Brisbane,1952,04,14,0.0,18.9,27.2,23.5,5.1,?,?,?,12000.0,40000.0,27428.6,14.4,21.1,19.0,?,?,?,Mon
Brisbane,1952,04,28,0.0,16.7,22.2,18.2,9.3,?,?,?,4800.0,45000.0,15114.3,10.0,16.7,14.4,?,?,?,Mon
Brisbane,1952,05,05,0.5,15.6,23.3,18.3,6.2,?,?,?,16000.0,30000.0,25142.9,12.8,16.7,14.9,?,?,?,Mon
Brisbane,1952,05,19,0.0,16.1,22.8,19.2,6.2,?,?,?,40000.0,45000.0,42142.9,6.7,10.0,8.2,?,?,?,Mon
